"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCZ05","OUT046",1629.67750441515
"NCV41","OUT035",1929.72876554086
"FDV11","OUT018",2551.48370161032
"NCY05","OUT035",783.07163930403
"FDV44","OUT018",2781.47088243457
"FDW32","OUT049",1515.05631714807
"NCU18","OUT027",3740.99243097678
"NCC43","OUT035",4068.18808492416
"FDW19","OUT013",1867.47431233039
"FDN31","OUT035",3207.55551087678
"FDI48","OUT045",820.514294339416
"FDS24","OUT017",1584.09181495394
"FDF46","OUT049",1912.13362663744
"DRG23","OUT017",2523.3900030817
"FDG14","OUT018",2195.48968704864
"NCY30","OUT049",2928.61698590804
"FDO28","OUT018",1637.49567156013
"DRD24","OUT035",2439.42490805161
"FDI33","OUT049",1559.57314510709
"FDN32","OUT046",2975.7269251894
"FDR16","OUT045",3310.41355620514
"FDF26","OUT046",2500.01839071266
"NCN29","OUT018",530.01907071518
"FDE20","OUT045",2701.69283766134
"FDA46","OUT046",3048.80884584267
"FDU28","OUT045",2947.79194008609
"FDQ48","OUT045",1582.52805886153
"FDV36","OUT013",2055.22858151319
"FDR14","OUT018",591.82425449455
"FDP23","OUT017",3536.77499991611
"FDP56","OUT013",898.45392762323
"FDK48","OUT010",-654.603741026372
"FDR48","OUT046",2441.64318411009
"NCY29","OUT049",1009.01814412867
"FDM22","OUT018",647.514869707041
"DRJ01","OUT013",2588.46158938453
"FDZ43","OUT045",3844.29772349396
"FDV03","OUT035",2637.69916481524
"FDX11","OUT027",4377.04332420406
"NCA41","OUT027",4514.15017389765
"FDE38","OUT017",2763.83144559669
"FDI27","OUT018",557.550487683459
"FDN32","OUT013",2971.19871509469
"NCN43","OUT017",2022.49818562842
"FDB47","OUT027",4730.36339120882
"FDV03","OUT017",2610.00296957
"NCN30","OUT045",1500.44102652999
"NCV54","OUT010",-13.232639792389
"FDV07","OUT013",1810.21047214481
"FDP07","OUT049",3245.54740579427
"FDK48","OUT018",946.200579934695
"FDM15","OUT019",592.956655475365
"FDY19","OUT027",3327.43484412248
"FDK46","OUT046",4088.33459869417
"FDY11","OUT045",1030.67619080233
"FDH09","OUT046",884.347061237338
"FDO08","OUT027",4163.20812347991
"FDU14","OUT013",3993.70752211766
"FDD22","OUT027",3246.59419580776
"FDM27","OUT017",2667.08188460129
"FDL02","OUT027",3168.85027522991
"NCA17","OUT035",2487.19191660282
"FDE38","OUT019",726.445917448014
"NCG07","OUT049",3082.51846318221
"DRC27","OUT013",3928.5887050946
"FDA27","OUT035",4213.97829667004
"FDW40","OUT045",2262.83925287671
"DRI11","OUT013",1853.73248659408
"FDN50","OUT046",1575.75897386688
"FDR12","OUT046",2787.3690499665
"FDT34","OUT027",3105.56932664612
"FDW11","OUT035",1159.69980026282
"NCO30","OUT027",4353.98818936344
"FDZ34","OUT017",3168.86354492268
"FDU45","OUT017",1947.98611495495
"NCD42","OUT035",784.008103959805
"FDX25","OUT045",2814.42218064722
"NCR29","OUT046",899.954328655937
"FDX43","OUT019",782.298636096914
"FDB04","OUT010",-445.573369410651
"FDR49","OUT027",2221.97798305356
"FDS39","OUT018",2025.29944874964
"FDW58","OUT045",1617.69881488323
"FDG22","OUT019",-1204.74066693611
"FDG31","OUT017",1139.29534807589
"NCV53","OUT027",5223.56870263377
"DRJ37","OUT035",2551.69655323799
"FDV07","OUT035",1927.09098877415
"FDW52","OUT018",2431.55166273931
"FDT15","OUT045",2938.20768381343
"FDD02","OUT018",1610.61463587814
"FDM16","OUT035",1417.31271523144
"NCE55","OUT046",2766.16015472068
"FDB57","OUT018",3286.78981587076
"FDQ04","OUT013",755.997410730267
"FDQ47","OUT019",-1264.42918088667
"FDY14","OUT019",2264.02121037293
"DRK37","OUT017",3054.1381098428
"FDO25","OUT017",3392.32522931176
"FDL57","OUT046",4133.02615476234
"NCK29","OUT018",1620.31965311005
"FDK46","OUT027",5556.11474248618
"NCB43","OUT010",989.277965903491
"DRE01","OUT027",5221.82867545944
"FDC46","OUT018",2651.87296828383
"FDQ23","OUT045",1614.73891889687
"FDX38","OUT049",990.036920797203
"FDG60","OUT018",3439.00917994784
"FDW55","OUT017",4071.96615704936
"FDP39","OUT013",881.784278558528
"FDB20","OUT018",1037.50455330806
"FDV21","OUT017",2073.57573279108
"FDZ02","OUT013",1643.2431383317
"FDP19","OUT027",3485.70351525372
"FDA38","OUT035",3959.55390916648
"FDH22","OUT045",1903.71412724116
"DRM11","OUT045",4015.9093357976
"FDO12","OUT027",4552.29415614504
"FDT14","OUT049",2050.05129312935
"FDW34","OUT010",1925.96709273861
"FDG04","OUT027",4464.5281497171
"FDW59","OUT018",1141.62985564248
"FDR33","OUT018",1465.25816772534
"FDP32","OUT013",2064.62961502814
"FDL13","OUT027",5186.54365408158
"FDD22","OUT013",1832.53107697421
"FDV40","OUT027",2653.80489214336
"NCD55","OUT046",705.513878754261
"FDQ20","OUT010",-1170.69526925821
"FDD28","OUT045",883.891033747349
"FDC39","OUT045",3223.01556552182
"NCR17","OUT049",1952.43237309986
"DRO35","OUT018",1568.00466376771
"FDF40","OUT049",4080.14707361521
"FDR31","OUT018",2100.15014726781
"NCQ41","OUT017",3200.00370837435
"FDP38","OUT046",844.620180605849
"NCU54","OUT027",4738.38098878273
"FDG22","OUT018",382.401571981941
"DRK59","OUT013",3708.5982891273
"FDC37","OUT046",1708.5392447092
"NCO42","OUT013",2353.06114202022
"NCT42","OUT017",2488.64986399127
"FDX27","OUT035",1687.64734116359
"FDV40","OUT018",960.923122806199
"FDT45","OUT027",2342.18903742079
"FDS47","OUT019",-490.518765263598
"FDR45","OUT035",3911.00904423255
"FDB03","OUT045",3740.78586984558
"FDO49","OUT035",1077.75128768113
"FDU60","OUT027",4154.34375405066
"FDB26","OUT018",634.405189735463
"FDB46","OUT017",3519.68628245278
"FDQ37","OUT019",1187.59350829482
"FDN03","OUT017",4109.04617618941
"NCX30","OUT045",3838.36700034224
"FDK32","OUT019",622.442323304126
"DRM47","OUT013",3071.85114158021
"NCO02","OUT046",1053.59351991887
"FDP04","OUT013",1074.08749229837
"NCO43","OUT049",1674.20738178345
"FDD59","OUT013",1406.82666964486
"FDQ10","OUT017",2855.28100967223
"FDW45","OUT035",2526.86096056972
"NCK30","OUT049",4102.78647914856
"FDU31","OUT018",3195.75399279757
"NCQ17","OUT019",540.810692938947
"FDN01","OUT017",2916.90397375432
"FDZ19","OUT049",2878.49747349131
"DRG37","OUT017",2596.52928637677
"FDE32","OUT045",587.235272075845
"FDO34","OUT049",2779.90563736268
"FDM04","OUT019",-1000.95208587524
"FDZ25","OUT049",2873.40436169404
"FDU08","OUT049",1719.65530046227
"NCW30","OUT045",3963.03173861542
"NCM18","OUT013",995.156529349722
"FDS22","OUT035",908.074225402568
"NCH18","OUT017",3949.78856299595
"FDC23","OUT013",2877.7761353033
"FDY46","OUT013",2989.44644011447
"NCU06","OUT046",3598.44146475875
"FDX57","OUT045",1551.67747604572
"FDX36","OUT027",5029.03670036174
"FDL16","OUT045",699.311094140892
"FDT16","OUT010",2233.16265292615
"FDN16","OUT018",1415.84061546145
"FDC03","OUT046",3165.92964516387
"DRF60","OUT013",3783.58084494335
"FDS27","OUT027",4625.22492321805
"FDP33","OUT010",2077.75458651899
"FDJ36","OUT018",1371.19347105704
"NCR42","OUT013",612.579030749991
"FDV14","OUT017",1512.91184742684
"NCP42","OUT035",3232.65880946942
"FDB50","OUT027",2734.42702608768
"NCC30","OUT027",4258.4406806826
"FDA23","OUT018",1359.22042327258
"FDW16","OUT017",1621.77658604799
"FDQ52","OUT010",1963.99745006708
"FDB58","OUT049",2466.74497161367
"NCP29","OUT049",1105.80494974913
"NCM05","OUT045",4053.43569668717
"FDO25","OUT013",3336.62452387385
"NCM54","OUT046",1998.43759328639
"NCL54","OUT046",2748.37135908899
"FDL39","OUT010",1022.46297116286
"FDF53","OUT018",2616.38571668079
"NCQ42","OUT035",2135.65559338822
"FDF58","OUT013",1052.53475682705
"FDZ04","OUT035",1179.46914338715
"FDE26","OUT019",397.176716552702
"FDS60","OUT017",2955.31727614519
"FDV58","OUT017",3207.30113807345
"FDM04","OUT045",833.839543230581
"FDE08","OUT035",2517.38914719027
"NCB43","OUT049",3026.31909030399
"FDU11","OUT010",-35.3435503413739
"FDF22","OUT019",1445.76620704151
"FDE24","OUT013",2310.00012265015
"DRJ49","OUT046",2052.7248836384
"NCQ53","OUT035",3848.67903514867
"NCL41","OUT013",654.287867315586
"FDR22","OUT013",1835.23772648056
"FDH04","OUT035",1672.81700108091
"DRH15","OUT045",666.427314525937
"FDY40","OUT049",948.010614879266
"NCI17","OUT035",1684.80112848575
"NCC18","OUT013",2747.60056522384
"FDY28","OUT027",4814.23333035695
"FDB45","OUT027",3122.86578913402
"NCL30","OUT018",1706.94329544934
"FDM10","OUT017",3458.1277569077
"FDH22","OUT027",3440.59928715236
"NCZ53","OUT017",3112.38548713464
"NCI18","OUT013",3531.0486013704
"FDH14","OUT027",3787.53522291205
"FDR36","OUT027",2219.97419346227
"FDW01","OUT045",2373.36194831113
"FDK02","OUT027",3347.54031909938
"FDJ02","OUT018",2137.9868441751
"FDU55","OUT013",4150.96482289721
"NCV18","OUT027",2795.79710085362
"FDH14","OUT018",2008.80712398703
"FDZ37","OUT045",1423.69526838952
"FDX49","OUT049",3757.4644575777
"NCD43","OUT046",1665.84520973673
"FDZ07","OUT013",1069.56565078183
"FDK43","OUT035",2169.43389586624
"FDR32","OUT018",3378.86548210511
"FDT39","OUT013",2522.1538895764
"NCV54","OUT017",2001.19286780829
"FDF38","OUT018",499.391088447612
"FDV60","OUT046",3150.60490307295
"FDH44","OUT027",3844.7020393964
"FDS21","OUT046",1017.64268325888
"NCL41","OUT045",558.014730374668
"FDM46","OUT017",1593.88805690539
"FDU27","OUT045",778.541066057931
"NCJ54","OUT017",3761.99735007496
"DRG51","OUT018",2393.92137939675
"NCA29","OUT019",814.455274981378
"FDR47","OUT045",3023.35981347726
"NCL19","OUT027",3730.56657890276
"DRG01","OUT049",1347.30318598239
"FDG10","OUT046",986.134157649943
"NCV05","OUT049",2539.63647772537
"NCH18","OUT019",1927.23714333535
"FDV14","OUT018",1137.15723604446
"DRJ23","OUT035",3150.26603771964
"DRJ11","OUT046",2956.55073046636
"FDZ03","OUT017",3116.48971386263
"FDI27","OUT010",-1079.11844874132
"FDJ14","OUT018",1115.38493603623
"FDU32","OUT017",2039.36036453181
"FDD47","OUT027",4200.99518539131
"DRF36","OUT035",3162.61813118712
"FDM21","OUT046",4052.10595795718
"FDV10","OUT018",500.129674145258
"FDH60","OUT018",2842.22652223979
"FDX47","OUT010",638.847048546486
"FDT19","OUT019",901.397838834746
"FDO11","OUT045",3942.76962079543
"FDH24","OUT027",3975.48424519818
"FDL02","OUT018",1462.04582147282
"FDB02","OUT049",2955.45643844837
"FDA43","OUT046",3124.1803644355
"FDG52","OUT045",717.357586923595
"DRC12","OUT013",3027.17443707271
"FDY37","OUT018",2064.46282151381
"NCU18","OUT045",2199.52620348461
"FDU09","OUT035",1098.57645283611
"DRJ25","OUT027",2238.32370315848
"DRE12","OUT018",1469.52250014233
"DRL47","OUT017",2059.38782300252
"DRK01","OUT046",1527.24465281197
"FDC22","OUT019",1136.86245880969
"FDG44","OUT013",898.894324700637
"FDW04","OUT035",2246.1664837183
"FDK09","OUT049",3689.83158621107
"NCN43","OUT035",2072.69335770639
"FDG04","OUT049",3095.82200124869
"FDH32","OUT010",-373.806081742031
"DRI47","OUT017",2447.26036283627
"DRE15","OUT013",1290.72363600131
"FDY11","OUT035",1267.5133151309
"FDO60","OUT049",835.416299001178
"FDQ20","OUT018",462.376396229454
"FDO57","OUT027",4005.15936124726
"FDT14","OUT019",37.1946687976923
"FDA57","OUT049",781.758921053422
"DRN35","OUT017",729.691879605774
"FDJ03","OUT046",896.541868196514
"FDX28","OUT017",1700.93523556098
"DRE25","OUT045",1393.014282405
"FDR09","OUT046",4085.8901211131
"FDB23","OUT035",3761.54051900165
"FDO08","OUT045",2617.07229419231
"FDQ23","OUT049",1730.10475115673
"FDW04","OUT013",2132.24947895077
"DRK13","OUT010",1193.62749742072
"NCL17","OUT027",3713.8624215996
"FDY21","OUT035",3211.37976535334
"FDJ38","OUT027",4500.56928383043
"FDA37","OUT019",137.117553482815
"FDV43","OUT013",794.318205827746
"FDL36","OUT046",1484.25363207993
"FDD53","OUT045",638.475285398855
"FDZ19","OUT010",880.282395870561
"FDV21","OUT045",1903.62650042267
"NCL54","OUT018",2471.13056446619
"DRI47","OUT027",3774.9403160587
"DRG03","OUT049",2598.96650269901
"FDG21","OUT013",2476.28660100126
"FDW03","OUT018",1443.3805587605
"NCI55","OUT046",1903.84040042043
"DRC36","OUT019",932.950540592698
"FDH22","OUT017",2102.02888061077
"FDV20","OUT045",1994.82098807901
"NCU41","OUT027",4487.22964620667
"FDN46","OUT027",3135.79380171892
"FDK50","OUT045",2527.99005231995
"NCA05","OUT027",3798.736685859
"DRH01","OUT018",2464.31230728137
"FDT08","OUT018",2152.90768921448
"FDM08","OUT018",3327.02661568228
"FDZ07","OUT035",1172.1335823833
"FDS22","OUT017",912.176969433252
"FDV35","OUT027",3951.8188618851
"FDI28","OUT010",-617.723822895788
"FDW58","OUT027",3163.26166411483
"FDT52","OUT045",3842.22420686568
"FDY34","OUT046",2682.3205108858
"FDR10","OUT046",2579.84783468047
"FDK57","OUT017",2013.6234563392
"FDR02","OUT027",3217.25530749095
"FDX49","OUT046",3683.5342171243
"FDQ20","OUT046",728.625551548373
"DRK23","OUT045",3879.25729191826
"NCW06","OUT046",3025.93746354731
"FDR31","OUT017",2505.88902383887
"NCE43","OUT013",2705.12100007653
"DRO59","OUT027",2707.85846330887
"FDN09","OUT049",3958.56488453547
"FDR11","OUT046",2624.4612072271
"FDO57","OUT013",2595.77596737299
"NCX18","OUT017",3220.55228357366
"FDB05","OUT018",3607.90100364591
"FDQ08","OUT018",764.94425664982
"NCG43","OUT035",1623.29775197674
"FDJ56","OUT013",1656.85718420737
"FDA13","OUT010",-1288.99932727255
"FDO56","OUT017",2017.80930578965
"FDB37","OUT018",3554.13198171369
"FDZ02","OUT018",1335.72134905413
"FDQ24","OUT046",3937.17670628735
"FDM16","OUT013",1307.68380158805
"FDU35","OUT049",1695.18150723009
"FDT35","OUT035",2884.17086199099
"NCX30","OUT049",3983.69116769365
"FDG04","OUT017",3100.53197944721
"FDI12","OUT035",1587.54558289944
"FDE35","OUT035",1155.59506576256
"NCP14","OUT027",3113.89978829541
"NCY53","OUT045",1653.63970206738
"FDP49","OUT017",1065.68831218928
"FDQ04","OUT017",819.292638478233
"FDM39","OUT035",2996.03263294775
"FDO58","OUT019",694.337518837644
"FDC56","OUT017",1994.9571913226
"NCQ54","OUT046",2662.52036648511
"FDV10","OUT027",2220.85974707592
"NCK17","OUT046",691.893379839823
"NCF55","OUT027",2085.33014458401
"FDV33","OUT013",4167.84868515009
"NCH29","OUT019",-384.249313646716
"FDA37","OUT027",3475.31556053433
"FDH46","OUT018",1395.08596937198
"FDS25","OUT035",1923.56011235642
"FDH04","OUT027",2945.3526274338
"FDX52","OUT046",3092.06255213321
"NCD42","OUT017",742.753417657907
"FDW47","OUT017",2057.34244053495
"FDL25","OUT027",2987.4613971215
"NCJ06","OUT010",-36.3211209210288
"FDY09","OUT013",2810.38081092926
"FDS40","OUT046",666.771221172563
"FDH41","OUT017",3501.58719144605
"FDG38","OUT035",1577.17589987415
"FDU03","OUT027",4369.60239614024
"FDV20","OUT046",2064.71041985323
"DRB13","OUT045",2978.33306850622
"NCQ30","OUT013",1919.70845777258
"NCH06","OUT013",3874.48583630814
"FDU50","OUT018",1556.10082282553
"NCO42","OUT019",411.267822768745
"FDW09","OUT018",1091.5895512484
"FDH04","OUT013",1538.51744780554
"FDC21","OUT045",1716.7103720554
"FDL21","OUT049",845.449257887653
"FDM46","OUT010",-446.887859063212
"FDT22","OUT019",-940.208680427897
"FDB28","OUT035",3286.31178080117
"FDI12","OUT018",1199.51017989387
"FDA28","OUT045",1973.08259739178
"FDF59","OUT013",2054.32205279692
"FDM45","OUT027",3421.44424117717
"FDQ56","OUT017",1459.85949170834
"FDR46","OUT049",2429.73670380968
"FDT01","OUT013",3412.79735885374
"FDD16","OUT027",2676.20566990205
"NCU30","OUT010",619.803640641713
"FDM40","OUT010",369.670212182855
"FDI56","OUT035",1653.40631879497
"NCS30","OUT013",1999.78413591408
"FDU08","OUT017",1722.92901042815
"FDX51","OUT027",4615.55723226515
"FDA43","OUT045",3072.57070108575
"FDX59","OUT010",-1280.7377131312
"FDC37","OUT018",1430.04994307631
"FDP58","OUT013",3478.31194368777
"NCY42","OUT035",2417.255620295
"FDF21","OUT018",2799.42519505581
"FDU10","OUT027",2172.27907182163
"DRL47","OUT018",1674.70389423932
"FDA58","OUT018",3465.50610833618
"FDJ22","OUT049",3151.2686677599
"FDK50","OUT046",2575.20251068856
"FDO38","OUT035",1425.81136019009
"DRF60","OUT035",3914.39776857915
"NCZ42","OUT019",1826.22527358547
"FDD35","OUT049",1996.02914104803
"FDL25","OUT045",1465.56277980783
"FDJ16","OUT013",958.012533420644
"DRK59","OUT049",3781.14662660884
"FDI50","OUT046",3691.70062518756
"NCB19","OUT045",1312.3074239997
"DRI37","OUT035",1084.87192501034
"FDA14","OUT027",3846.00279707364
"FDC08","OUT018",3359.74297852273
"FDS45","OUT046",1693.59180266844
"FDI21","OUT049",1138.81815207685
"DRJ47","OUT035",2906.56931658104
"DRE37","OUT027",4434.36714503524
"FDT55","OUT018",2324.84387992688
"NCG42","OUT027",3463.50450043135
"FDA31","OUT049",2825.12080813988
"NCW42","OUT046",3482.04862840433
"FDF50","OUT017",3156.03662846441
"FDK56","OUT049",3070.40605763995
"FDX10","OUT035",819.907154045369
"NCK07","OUT027",4048.88110965262
"FDZ49","OUT017",3642.45170712972
"FDR33","OUT013",1765.39708888617
"FDO44","OUT018",1509.86594183993
"FDA20","OUT046",2969.2459093451
"NCL30","OUT045",1927.59200403274
"FDI05","OUT019",-649.858215486691
"FDQ12","OUT018",3344.0432414742
"FDH47","OUT017",1679.03458575762
"FDH34","OUT018",2684.62924442599
"FDF29","OUT046",2128.23595965804
"FDG40","OUT018",353.20264370692
"NCE18","OUT017",4018.76510884631
"FDP21","OUT010",1131.47232854147
"FDY50","OUT013",1452.83766819753
"FDB36","OUT049",2160.94187529238
"NCZ29","OUT049",2087.94351052518
"FDU20","OUT018",1667.44911799301
"FDO56","OUT013",1965.99849967482
"FDW31","OUT049",3300.86784803079
"DRH59","OUT013",1261.44409293451
"NCB30","OUT017",3228.05603841856
"FDK43","OUT027",3499.34409347156
"FDW43","OUT045",3604.63074872368
"NCL19","OUT017",2371.26208374514
"FDJ27","OUT046",1649.67230884524
"FDC45","OUT046",2711.27400209204
"FDY40","OUT035",1027.78747750741
"NCM41","OUT035",1615.25820284977
"NCK18","OUT019",731.51378323414
"FDP37","OUT049",2146.11075851489
"FDA27","OUT027",5524.61856828252
"NCX30","OUT035",4029.63955166778
"FDR09","OUT017",4138.13830576997
"FDG08","OUT027",4245.94556205323
"NCU30","OUT013",2617.69780970007
"FDB16","OUT017",1550.71400992679
"FDM16","OUT017",1374.5998977669
"FDC48","OUT013",1382.92422475966
"NCF18","OUT046",2985.44103597752
"FDU46","OUT018",1196.8204502913
"FDH41","OUT018",3113.73095963013
"NCN42","OUT010",407.942216170526
"FDU49","OUT046",1469.48704409646
"FDB20","OUT027",2752.03068048667
"FDG50","OUT019",-434.574862818227
"FDW20","OUT045",1872.90579955887
"NCO55","OUT049",1815.55353849934
"FDX48","OUT046",2525.494495663
"FDU48","OUT046",2087.1628700628
"FDR48","OUT019",522.164775038201
"FDK27","OUT013",2009.05510051173
"FDT35","OUT013",2726.20560331002
"FDN12","OUT049",1847.0982483461
"NCE31","OUT019",-1327.87376664913
"FDL21","OUT017",861.201185995359
"FDV56","OUT017",1878.57166742534
"FDR16","OUT017",3509.42618978953
"NCP41","OUT049",1823.85474629714
"FDJ27","OUT013",1702.40320315707
"FDA07","OUT017",2103.59501687691
"FDK55","OUT049",1556.96643435066
"FDM33","OUT049",3580.15348591539
"FDY46","OUT046",2968.06683540625
"FDD36","OUT046",1886.53088602853
"FDB12","OUT027",3123.28656839277
"FDF28","OUT019",139.981673136374
"NCE07","OUT019",403.454579423501
"FDW50","OUT027",4109.6011851073
"NCW18","OUT017",3818.99251164603
"NCJ17","OUT019",-566.22800596504
"DRZ24","OUT010",-41.8466174624264
"FDS07","OUT035",1990.33721992803
"NCW05","OUT010",-265.76218568556
"FDZ22","OUT018",1090.67412336323
"FDK02","OUT046",1870.62512408068
"FDZ45","OUT027",4571.64249676459
"FDL25","OUT046",1510.66284029908
"FDS08","OUT045",2727.05691705807
"NCZ42","OUT027",5159.7638661421
"FDX57","OUT035",1745.3268330196
"FDF21","OUT046",3078.02082415819
"FDJ56","OUT018",1300.69306818648
